file,line,raw,px,inScale,context
src/pages/admin/AudioUpload.jsx,241,13,13,no,"<p style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx3)', margin: 0 }}>"
src/pages/admin/AudioUpload.jsx,281,11,11,no,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)', margin: '4px 0 0' }}>"
src/pages/admin/AudioUpload.jsx,293,13,13,no,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>"
src/pages/admin/AudioUpload.jsx,296,11,11,no,"<span style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)' }}>{progress}%</span>"
src/pages/admin/AudioUpload.jsx,339,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/AudioUpload.jsx,349,10,10,no,"fontFamily: 'Space Mono', fontSize: 10,"
src/pages/admin/AudioUpload.jsx,355,12,12,yes,"<span style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', width: 110, flexShrink: 0 }}>"
src/pages/admin/AudioUpload.jsx,358,12,12,yes,"<span style={{ fontFamily: 'DM Sans', fontSize: 12, color: bitrateOk ? 'var(--tx2)' : '#8b6000' }}>"
src/pages/admin/AudioUpload.jsx,373,24,24,no,"fontSize: 24, fontWeight: 400, color: 'var(--tx)', margin: 0,"
src/pages/admin/AudioUpload.jsx,378,13,13,no,"fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)',"
src/pages/admin/AudioUpload.jsx,400,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)',"
src/pages/admin/AudioUpload.jsx,404,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/AudioUpload.jsx,408,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, color: 'var(--tx)',"
src/pages/admin/AudioUpload.jsx,418,13,13,no,"fontFamily: 'DM Sans', fontSize: 13, color: '#8b4513',"
src/pages/admin/AudioUpload.jsx,423,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/CompensationPage.jsx,119,10,10,no,"fontFamily: '""Space Mono"",monospace', fontSize: 10,"
src/pages/admin/CompensationPage.jsx,140,13,13,no,"backLink:   { fontSize: 13, color: 'var(--tx2)', textDecoration: 'none', display: 'inline-block', marginBottom: 8 },"
src/pages/admin/CompensationPage.jsx,141,26,26,no,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/CompensationPage.jsx,142,14,14,yes,"sub:        { fontSize: 14, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/CompensationPage.jsx,143,14,14,yes,"csvBtn:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/CompensationPage.jsx,144,13,13,no,"errMsg:     { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBott"
src/pages/admin/CompensationPage.jsx,145,14,14,yes,"muted:      { fontSize: 14, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/CompensationPage.jsx,147,20,20,yes,"emptyTitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, color: 'var(--tx)', margin: '0 0 8px' },"
src/pages/admin/CompensationPage.jsx,148,14,14,yes,"emptyHint:  { fontSize: 14, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/CompensationPage.jsx,151,11,11,no,"th:         { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textAlign: 'left', padding: '10px 16px', borderBottom"
src/pages/admin/CompensationPage.jsx,154,14,14,yes,"studyName:  { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, color: 'var(--tx)' },"
src/pages/admin/CompensationPage.jsx,155,11,11,no,"mono:       { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx2)' },"
src/pages/admin/DataExportPage.jsx,703,10,10,no,<YAxis width={40} tick={{ fontSize: 10 }} />
src/pages/admin/DataExportPage.jsx,704,11,11,no,<Tooltip contentStyle={{ fontSize: 11 }} />
src/pages/admin/DataExportPage.jsx,714,10,10,no,<YAxis width={40} tick={{ fontSize: 10 }} />
src/pages/admin/DataExportPage.jsx,715,11,11,no,<Tooltip contentStyle={{ fontSize: 11 }} />
src/pages/admin/DataExportPage.jsx,878,12,12,yes,"<p style={{ margin: 0, fontSize: 12, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif' }}>"
src/pages/admin/DataExportPage.jsx,901,12,12,yes,"<p style={{ margin: 0, fontSize: 12, color: 'var(--tx2)', fontFamily: '""Space Mono"",monospace' }}>"
src/pages/admin/DataExportPage.jsx,994,28,28,yes,"fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px',"
src/pages/admin/DataExportPage.jsx,996,14,14,yes,"sub: { fontSize: 14, color: 'var(--tx2)', margin: '0 0 28px', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/DataExportPage.jsx,1002,14,14,yes,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, color: 'var(--tx)',"
src/pages/admin/DataExportPage.jsx,1007,14,14,yes,"background: 'none', border: 'none', cursor: 'pointer', color: 'var(--tx3)', fontSize: 14, padding: 2,"
src/pages/admin/DataExportPage.jsx,1020,13,13,no,"dropId:     { fontFamily: '""Space Mono"",monospace', fontSize: 13, color: 'var(--tx)' },"
src/pages/admin/DataExportPage.jsx,1021,12,12,yes,"dropStudies:{ fontSize: 12, color: 'var(--tx3)' },"
src/pages/admin/DataExportPage.jsx,1024,14,14,yes,"fontSize: 14, color: 'var(--tx2)',"
src/pages/admin/DataExportPage.jsx,1034,15,15,no,"sectionTitle:  { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 15, fontWeight: 600, color: 'var(--tx)' },"
src/pages/admin/DataExportPage.jsx,1035,11,11,no,"sectionCount:  { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)' },"
src/pages/admin/DataExportPage.jsx,1040,13,13,no,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, fontWeight: 500,"
src/pages/admin/DataExportPage.jsx,1045,14,14,yes,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14,"
src/pages/admin/DataExportPage.jsx,1050,12,12,yes,"table:     { width: '100%', borderCollapse: 'collapse', fontSize: 12 },"
src/pages/admin/DataExportPage.jsx,1053,10,10,no,"fontFamily: '""Space Mono"",monospace', fontSize: 10,"
src/pages/admin/DataExportPage.jsx,1058,13,13,no,"td:     { padding: '7px 12px', fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, color: 'var(--tx)', whiteSpace: 'nowrap' },"
src/pages/admin/DataExportPage.jsx,1059,11,11,no,"tdMono: { padding: '7px 12px', fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx)', whiteSpace: 'nowrap' },"
src/pages/admin/DataExportPage.jsx,1060,13,13,no,"msg:    { padding: '16px 20px', margin: 0, fontSize: 13, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/DataExportPage.jsx,1061,11,11,no,"chartLabel: { margin: '0 0 6px', fontSize: 11, fontFamily: '""Space Mono"",monospace', color: 'var(--tx3)', textTransform: 'uppercase', letter"
src/pages/admin/DisplayEditorPage.jsx,155,13,13,no,"style={{ ...S.input, opacity: isEdit ? 0.55 : 1, fontFamily: '""Space Mono"",monospace', fontSize: 13 }}"
src/pages/admin/DisplayEditorPage.jsx,170,12,12,yes,"<p style={{ ...S.sub, fontSize: 12 }}>"
src/pages/admin/DisplayEditorPage.jsx,364,12,12,yes,"tab:         { flex: 1, padding: '8px 10px', fontSize: 12, fontFamily: '""DM Sans"",system-ui,sans-serif', color: 'var(--tx2)', background: 'n"
src/pages/admin/DisplayEditorPage.jsx,366,13,13,no,"filter:      { margin: '10px 12px 0', width: 'calc(100% - 24px)', boxSizing: 'border-box', fontSize: 13, fontFamily: '""DM Sans"",system-ui,sa"
src/pages/admin/DisplayEditorPage.jsx,368,11,11,no,"pill:        { alignSelf: 'flex-start', fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--bgc)', border: '1px solid var"
src/pages/admin/DisplayEditorPage.jsx,370,13,13,no,"elementLabel:{ fontSize: 13, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/DisplayEditorPage.jsx,371,10,10,no,"elementSlug: { fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--pkd)' },"
src/pages/admin/DisplayEditorPage.jsx,372,12,12,yes,"backBtn:     { alignSelf: 'flex-start', fontSize: 12, color: 'var(--tx2)', background: 'none', border: 'none', cursor: 'pointer', padding: '"
src/pages/admin/DisplayEditorPage.jsx,373,12,12,yes,"hint:        { fontSize: 12, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif', margin: 0 },"
src/pages/admin/DisplayEditorPage.jsx,378,13,13,no,"backLink:   { fontSize: 13, color: 'var(--tx2)', textDecoration: 'none', display: 'inline-block', marginBottom: 8 },"
src/pages/admin/DisplayEditorPage.jsx,379,26,26,no,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/DisplayEditorPage.jsx,380,14,14,yes,"sub:        { fontSize: 14, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif', margin: 0 },"
src/pages/admin/DisplayEditorPage.jsx,381,13,13,no,"errMsg:     { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBott"
src/pages/admin/DisplayEditorPage.jsx,384,11,11,no,"fieldLabel: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.06em' }"
src/pages/admin/DisplayEditorPage.jsx,385,14,14,yes,"input:      { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 12px"
src/pages/admin/DisplayEditorPage.jsx,386,11,11,no,"varPill:    { fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--bgc)', border: '1px solid var(--pkb)', borderRadius: 6,"
src/pages/admin/DisplayEditorPage.jsx,388,11,11,no,"blockTitle: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--pkd)', textTransform: 'uppercase', letterSpacing: '0.06em' }"
src/pages/admin/DisplayEditorPage.jsx,389,13,13,no,"deleteBtn:  { fontSize: 13, color: '#e04', background: 'none', border: 'none', cursor: 'pointer', padding: 0, fontFamily: '""DM Sans"",system-"
src/pages/admin/DisplayEditorPage.jsx,390,13,13,no,"addBtn:     { alignSelf: 'flex-start', fontSize: 13, color: 'var(--pkd)', background: '#fff', border: '1px dashed var(--pkb)', borderRadius:"
src/pages/admin/DisplayEditorPage.jsx,391,14,14,yes,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/DisplaysPage.jsx,83,26,26,no,"h1:        { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/DisplaysPage.jsx,84,14,14,yes,"sub:       { fontSize: 14, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif', margin: 0, maxWidth: 520 },"
src/pages/admin/DisplaysPage.jsx,85,14,14,yes,"btnPrimary:{ display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize"
src/pages/admin/DisplaysPage.jsx,87,15,15,no,"rowName:   { fontSize: 15, fontWeight: 500, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/DisplaysPage.jsx,88,12,12,yes,"rowMeta:   { fontSize: 12, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif', marginTop: 2 },"
src/pages/admin/DisplaysPage.jsx,90,13,13,no,"link:      { fontSize: 13, color: 'var(--pkd)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/DisplaysPage.jsx,91,13,13,no,"deleteBtn: { fontSize: 13, color: '#e04', background: 'none', border: 'none', cursor: 'pointer', padding: 0, fontFamily: '""DM Sans"",system-u"
src/pages/admin/ExperimentBuilder.jsx,362,13,13,no,"<div style={{ fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, color: 'var(--tx2)', marginTop: 4 }}>"
src/pages/admin/ExperimentBuilder.jsx,383,12,12,yes,"<div style={{ fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 12, color: 'var(--tx2)', marginTop: 2 }}>"
src/pages/admin/ExperimentBuilder.jsx,422,12,12,yes,"<div style={{ fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 12, color: 'var(--tx2)' }}>"
src/pages/admin/ExperimentBuilder.jsx,429,13,13,no,"<div style={{ fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, color: 'var(--tx2)', marginTop: 4 }}>"
src/pages/admin/ExperimentBuilder.jsx,472,10,10,no,"panelTitle: { fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--pkd)', textTransform: 'uppercase', letterSpacing: '0.06em', "
src/pages/admin/ExperimentBuilder.jsx,474,10,10,no,"label:      { fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.05em' }"
src/pages/admin/ExperimentBuilder.jsx,475,13,13,no,"input:      { fontSize: 13, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 7, padding: '6px 10px"
src/pages/admin/ExperimentBuilder.jsx,476,13,13,no,"removeBtn:  { marginTop: 8, background: 'none', border: '1px solid #fcc', borderRadius: 7, padding: '6px 12px', fontSize: 13, color: '#e04',"
src/pages/admin/ExperimentBuilder.jsx,477,13,13,no,"demoBtn:    { marginTop: 4, background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: 7, padding: '6px 12px', fontSize: 13, co"
src/pages/admin/ExperimentBuilder.jsx,928,13,13,no,"backLink:    { fontSize: 13, color: 'var(--tx2)', textDecoration: 'none' },"
src/pages/admin/ExperimentBuilder.jsx,929,22,22,no,"nameInput:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 22, fontWeight: 400, color: 'var(--tx)', border: 'none', outline: '"
src/pages/admin/ExperimentBuilder.jsx,930,11,11,no,"lockedBadge: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--gy)', background: '#f5f5f5', borderRadius: 6, padding: '3px"
src/pages/admin/ExperimentBuilder.jsx,931,11,11,no,"errBadge:    { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRad"
src/pages/admin/ExperimentBuilder.jsx,932,13,13,no,"contactBtn:  { background: '#fff', border: '1px solid var(--bd)', borderRadius: 8, padding: '7px 14px', fontSize: 13, color: 'var(--tx2)', c"
src/pages/admin/ExperimentBuilder.jsx,933,13,13,no,"balanceLink: { background: '#fff', border: '1px solid var(--bd)', borderRadius: 8, padding: '7px 14px', fontSize: 13, color: 'var(--tx2)', t"
src/pages/admin/ExperimentBuilder.jsx,934,11,11,no,"savedBadge:  { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: '#2d9e5f', background: '#f0faf4', border: '1px solid #a8e6c3', bor"
src/pages/admin/ExperimentBuilder.jsx,935,14,14,yes,"btnPrimary:  { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, fontWeight: 500, "
src/pages/admin/ExperimentBuilder.jsx,936,13,13,no,"saveError:   { background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', fontSize: 13, color: '#e04', marginBot"
src/pages/admin/ExperimentBuilder.jsx,938,13,13,no,"errorItem:   { fontSize: 13, color: '#c04a82', fontFamily: '""DM Sans"",system-ui,sans-serif', lineHeight: 1.6 },"
src/pages/admin/ExperimentBuilder.jsx,940,10,10,no,"toolbarLabel:{ fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.05em',"
src/pages/admin/ExperimentBuilder.jsx,941,13,13,no,"toolBtn:     { background: '#fff', border: '1px solid var(--bd)', borderRadius: 7, padding: '5px 12px', fontSize: 13, color: 'var(--tx2)', c"
src/pages/admin/ExperimentBuilder.jsx,945,14,14,yes,"muted:       { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, color: 'var(--tx3)', padding: 24 },"
src/pages/admin/GamesPage.jsx,79,28,28,yes,"fontSize: 28, fontWeight: 400,"
src/pages/admin/GamesPage.jsx,82,14,14,yes,"sub: { fontSize: 14, color: 'var(--tx2)', margin: '0 0 36px' },"
src/pages/admin/GamesPage.jsx,87,11,11,no,"fontSize: 11, fontWeight: 700,"
src/pages/admin/GamesPage.jsx,110,10,10,no,"fontSize: 10, color: 'var(--tx3)',"
src/pages/admin/GamesPage.jsx,115,20,20,yes,"fontSize: 20, fontWeight: 400,"
src/pages/admin/GamesPage.jsx,120,12,12,yes,"fontSize: 12, color: 'var(--tx3)',"
src/pages/admin/GamesPage.jsx,130,11,11,no,"fontFamily: '""Space Mono"",monospace', fontSize: 11,"
src/pages/admin/GamesPage.jsx,137,11,11,no,"fontFamily: '""Space Mono"",monospace', fontSize: 11,"
src/pages/admin/LilianaCreditPage.jsx,140,13,13,no,"backLink:   { fontSize: 13, color: 'var(--tx2)', textDecoration: 'none', display: 'inline-block', marginBottom: 8 },"
src/pages/admin/LilianaCreditPage.jsx,141,26,26,no,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/LilianaCreditPage.jsx,142,13,13,no,"sub:        { fontSize: 13, color: 'var(--tx2)', margin: 0, maxWidth: 640, lineHeight: 1.6 },"
src/pages/admin/LilianaCreditPage.jsx,143,14,14,yes,"csvBtn:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/LilianaCreditPage.jsx,144,13,13,no,"errMsg:     { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBott"
src/pages/admin/LilianaCreditPage.jsx,145,14,14,yes,"muted:      { fontSize: 14, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/LilianaCreditPage.jsx,147,20,20,yes,"emptyTitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, color: 'var(--tx)', margin: '0 0 8px' },"
src/pages/admin/LilianaCreditPage.jsx,148,14,14,yes,"emptyHint:  { fontSize: 14, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/LilianaCreditPage.jsx,151,11,11,no,"th:         { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textAlign: 'left', padding: '10px 16px', borderBottom"
src/pages/admin/LilianaCreditPage.jsx,153,14,14,yes,"td:         { padding: '11px 16px', verticalAlign: 'middle', fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', color: 'var(--tx)' "
src/pages/admin/LilianaCreditPage.jsx,154,12,12,yes,"mono:       { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: 'var(--tx2)' },"
src/pages/admin/LilianaCreditPage.jsx,155,10,10,no,"warnTag:    { marginLeft: 8, fontFamily: '""Space Mono"",monospace', fontSize: 10, color: '#a15c00', background: '#fff6e5', border: '1px solid"
src/pages/admin/LilianaCreditPage.jsx,156,15,15,no,"creditVal:  { fontFamily: '""Space Mono"",monospace', fontSize: 15, fontWeight: 700, color: 'var(--tx)' },"
src/pages/admin/LilianaCreditPage.jsx,157,12,12,yes,"creditUnit: { fontSize: 12, color: 'var(--tx3)' },"
src/pages/admin/ParticipantsAdminTab.jsx,199,14,14,yes,"muted:  { fontSize: 14, color: 'var(--tx3)' },"
src/pages/admin/ParticipantsAdminTab.jsx,200,14,14,yes,"errBox: { fontSize: 14, color: '#e04', background: '#fff5f5', border: '1px solid #fcc', borderRadius: 8, padding: '10px 14px' },"
src/pages/admin/ParticipantsAdminTab.jsx,201,12,12,yes,"mono:   { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: 'var(--tx2)' },"
src/pages/admin/ParticipantsAdminTab.jsx,205,10,10,no,"chevron:      { fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--tx3)', width: 12, flexShrink: 0 },"
src/pages/admin/ParticipantsAdminTab.jsx,206,12,12,yes,"folderName:   { fontFamily: '""Space Mono"",monospace', fontSize: 12, textTransform: 'uppercase', letterSpacing: '0.08em', color: 'var(--tx)',"
src/pages/admin/ParticipantsAdminTab.jsx,207,11,11,no,"folderCount:  { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)' },"
src/pages/admin/ParticipantsAdminTab.jsx,208,13,13,no,"exportLink:   { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, color: 'var(--pk)', textDecoration: 'none', whiteSpace: 'nowrap'"
src/pages/admin/ParticipantsAdminTab.jsx,211,11,11,no,"th:        { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textAlign: 'left', padding: '10px 16px', borderBottom:"
src/pages/admin/ParticipantsAdminTab.jsx,214,14,14,yes,"pid:       { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/ParticipantsAdminTab.jsx,215,10,10,no,"srcChip:   { marginLeft: 8, fontFamily: '""Space Mono"",monospace', fontSize: 10, background: 'var(--pkb)', color: 'var(--pk)', borderRadius: "
src/pages/admin/ParticipantsAdminTab.jsx,216,10,10,no,"optOutChip:{ marginLeft: 8, fontFamily: '""Space Mono"",monospace', fontSize: 10, background: '#fef3e8', color: '#7d4f00', borderRadius: 5, pa"
src/pages/admin/ParticipantsAdminTab.jsx,218,13,13,no,"actionBtn: { background: 'none', border: 'none', cursor: 'pointer', fontSize: 13, color: 'var(--pk)', padding: 0, textDecoration: 'none', fo"
src/pages/admin/ProtocolLibrary.jsx,176,10,10,no,"fontFamily: '""Space Mono"",monospace', fontSize: 10,"
src/pages/admin/ProtocolLibrary.jsx,187,11,11,no,"return <span style={{ fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--pkb)', color: 'var(--pk)', borderRadius: 6, pad"
src/pages/admin/ProtocolLibrary.jsx,196,26,26,no,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/ProtocolLibrary.jsx,197,14,14,yes,"sub: { fontSize: 14, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/ProtocolLibrary.jsx,198,14,14,yes,"muted: { fontSize: 14, color: 'var(--tx3)' },"
src/pages/admin/ProtocolLibrary.jsx,199,12,12,yes,"mono: { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: 'var(--tx3)' },"
src/pages/admin/ProtocolLibrary.jsx,200,14,14,yes,"label: { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/ProtocolLibrary.jsx,202,20,20,yes,"emptyText: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, color: 'var(--tx)', margin: '0 0 8px' },"
src/pages/admin/ProtocolLibrary.jsx,203,14,14,yes,"emptyHint: { fontSize: 14, color: 'var(--tx2)', margin: '0 0 24px' },"
src/pages/admin/ProtocolLibrary.jsx,206,11,11,no,"th: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textAlign: 'left', padding: '10px 16px', borderBottom: '1px s"
src/pages/admin/ProtocolLibrary.jsx,210,13,13,no,"actionBtn: { background: 'none', border: 'none', cursor: 'pointer', fontSize: 13, color: 'var(--tx2)', padding: 0, textDecoration: 'none', f"
src/pages/admin/ProtocolLibrary.jsx,211,14,14,yes,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/ProtocolLibrary.jsx,212,14,14,yes,"btnGhost: { background: 'none', border: '1px solid var(--bds)', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'pointer', color"
src/pages/admin/ProtocolLibrary.jsx,213,14,14,yes,"btnDanger: { background: '#e04', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'pointer', fontF"
src/pages/admin/ProtocolLibrary.jsx,216,20,20,yes,"dialogTitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, margin: '0 0 10px', color: 'var(--tx)' },"
src/pages/admin/ProtocolLibrary.jsx,217,14,14,yes,"dialogBody: { fontSize: 14, color: 'var(--tx2)', margin: '0 0 24px', lineHeight: 1.6 },"
src/pages/admin/QuestionnairePreview.jsx,85,var(--fs-mono-sm),,no,"<p style={{ color: 'var(--tx3)', fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)' }}>Loading…</p>"
src/pages/admin/QuestionnairePreview.jsx,115,var(--fs-body-sm),,no,"<span style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx)', fontWeight: 600, flex: 1 }}>"
src/pages/admin/QuestionnairePreview.jsx,168,20,20,yes,"<h3 style={{ fontFamily: 'DM Serif Display', fontSize: 20, color: 'var(--tx)', margin: 0 }}>"
src/pages/admin/QuestionnairePreview.jsx,178,var(--fs-mono-sm),,no,"fontSize: 'var(--fs-mono-sm)', color: 'var(--tx)',"
src/pages/admin/QuestionnairePreview.jsx,184,var(--fs-mono-sm),,no,"<p style={{ color: '#c0392b', fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', margin: 0 }}>"
src/pages/admin/QuestionnairePreview.jsx,195,var(--fs-body-sm),,no,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', fontWeight: 600,"
src/pages/admin/QuestionnairePreview.jsx,225,var(--fs-body-sm),,no,"fontSize:     'var(--fs-body-sm)',"
src/pages/admin/QuestionnairesPage.jsx,39,28,28,yes,"<h1 style={{ fontFamily: 'DM Serif Display', fontSize: 28, color: 'var(--tx)', margin: 0 }}>"
src/pages/admin/QuestionnairesPage.jsx,48,var(--fs-body-sm),,no,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', fontWeight: 600,"
src/pages/admin/QuestionnairesPage.jsx,69,var(--fs-body-sm),,no,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)',"
src/pages/admin/QuestionnairesPage.jsx,87,var(--fs-mono-sm),,no,"<p style={{ color: 'var(--tx3)', fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)' }}>"
src/pages/admin/QuestionnairesPage.jsx,99,var(--fs-mono-sm),,no,"<p style={{ fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/QuestionnairesPage.jsx,102,var(--fs-body-sm),,no,"<p style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: '#8b4513', margin: 0 }}>"
